"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/12/2018","AQS","060550004","3","10.7","ug/m3 LC","45","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/13/2018","AQS","060550004","3","12.8","ug/m3 LC","52","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/14/2018","AQS","060550004","3","7.4","ug/m3 LC","31","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/15/2018","AQS","060550004","3","12.9","ug/m3 LC","53","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/16/2018","AQS","060550004","3","16.8","ug/m3 LC","61","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/17/2018","AQS","060550004","3","13.5","ug/m3 LC","54","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/18/2018","AQS","060550004","3","13.8","ug/m3 LC","55","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/19/2018","AQS","060550004","3","18.3","ug/m3 LC","64","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/20/2018","AQS","060550004","3","23.3","ug/m3 LC","75","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/21/2018","AQS","060550004","3","12.9","ug/m3 LC","53","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/22/2018","AQS","060550004","3","20.3","ug/m3 LC","68","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/23/2018","AQS","060550004","3","25.3","ug/m3 LC","79","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/24/2018","AQS","060550004","3","17","ug/m3 LC","61","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/25/2018","AQS","060550004","3","14.1","ug/m3 LC","55","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/26/2018","AQS","060550004","3","11.5","ug/m3 LC","48","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/27/2018","AQS","060550004","3","13.1","ug/m3 LC","53","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/28/2018","AQS","060550004","3","6.6","ug/m3 LC","28","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/29/2018","AQS","060550004","3","9.2","ug/m3 LC","38","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/30/2018","AQS","060550004","3","10.6","ug/m3 LC","44","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/31/2018","AQS","060550004","3","6.8","ug/m3 LC","28","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/01/2018","AQS","060550004","3","8.9","ug/m3 LC","37","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/02/2018","AQS","060550004","3","13.1","ug/m3 LC","53","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/03/2018","AQS","060550004","3","14","ug/m3 LC","55","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/04/2018","AQS","060550004","3","12","ug/m3 LC","50","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/05/2018","AQS","060550004","3","10.5","ug/m3 LC","44","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/06/2018","AQS","060550004","3","9.1","ug/m3 LC","38","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/11/2018","AQS","060550004","3","8.1","ug/m3 LC","34","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/12/2018","AQS","060550004","3","6.2","ug/m3 LC","26","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/13/2018","AQS","060550004","3","5.7","ug/m3 LC","24","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/14/2018","AQS","060550004","3","5.7","ug/m3 LC","24","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/15/2018","AQS","060550004","3","3.7","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/16/2018","AQS","060550004","3","3.5","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/17/2018","AQS","060550004","3","5.1","ug/m3 LC","21","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/18/2018","AQS","060550004","3","8.3","ug/m3 LC","35","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/19/2018","AQS","060550004","3","11.3","ug/m3 LC","47","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/20/2018","AQS","060550004","3","11.5","ug/m3 LC","48","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/21/2018","AQS","060550004","3","12.6","ug/m3 LC","52","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/22/2018","AQS","060550004","3","8.3","ug/m3 LC","35","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/23/2018","AQS","060550004","3","8.6","ug/m3 LC","36","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/24/2018","AQS","060550004","3","13.2","ug/m3 LC","53","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/25/2018","AQS","060550004","3","12.1","ug/m3 LC","51","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/26/2018","AQS","060550004","3","10.5","ug/m3 LC","44","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/27/2018","AQS","060550004","3","7.2","ug/m3 LC","30","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/28/2018","AQS","060550004","3","7.9","ug/m3 LC","33","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/29/2018","AQS","060550004","3","7","ug/m3 LC","29","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/30/2018","AQS","060550004","3","3.5","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/01/2018","AQS","060550004","3","7.1","ug/m3 LC","30","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/02/2018","AQS","060550004","3","4.7","ug/m3 LC","20","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/04/2018","AQS","060550004","3","3.7","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/05/2018","AQS","060550004","3","4.7","ug/m3 LC","20","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/06/2018","AQS","060550004","3","3.2","ug/m3 LC","13","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/07/2018","AQS","060550004","3","3.3","ug/m3 LC","14","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/08/2018","AQS","060550004","3","6.3","ug/m3 LC","26","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/09/2018","AQS","060550004","3","6.6","ug/m3 LC","28","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/10/2018","AQS","060550004","3","7.8","ug/m3 LC","33","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/13/2018","AQS","060550004","3","7.7","ug/m3 LC","32","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/14/2018","AQS","060550004","3","5.7","ug/m3 LC","24","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/15/2018","AQS","060550004","3","3.1","ug/m3 LC","13","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/16/2018","AQS","060550004","3","4.9","ug/m3 LC","20","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/17/2018","AQS","060550004","3","11","ug/m3 LC","46","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/18/2018","AQS","060550004","3","12.5","ug/m3 LC","52","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/20/2018","AQS","060550004","3","13.7","ug/m3 LC","54","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/21/2018","AQS","060550004","3","11.8","ug/m3 LC","49","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/22/2018","AQS","060550004","3","9.9","ug/m3 LC","41","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/23/2018","AQS","060550004","3","7.6","ug/m3 LC","32","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/24/2018","AQS","060550004","3","6.2","ug/m3 LC","26","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/25/2018","AQS","060550004","3","5.3","ug/m3 LC","22","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/26/2018","AQS","060550004","3","8.1","ug/m3 LC","34","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/27/2018","AQS","060550004","3","5.8","ug/m3 LC","24","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/28/2018","AQS","060550004","3","2.6","ug/m3 LC","11","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/29/2018","AQS","060550004","3","5.3","ug/m3 LC","22","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/31/2018","AQS","060550004","3","5.1","ug/m3 LC","21","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/01/2018","AQS","060550004","3","7.2","ug/m3 LC","30","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/02/2018","AQS","060550004","3","7.2","ug/m3 LC","30","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/03/2018","AQS","060550004","3","5.8","ug/m3 LC","24","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/04/2018","AQS","060550004","3","6.3","ug/m3 LC","26","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/05/2018","AQS","060550004","3","5.6","ug/m3 LC","23","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/06/2018","AQS","060550004","3","6.6","ug/m3 LC","28","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/07/2018","AQS","060550004","3","6.6","ug/m3 LC","28","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/08/2018","AQS","060550004","3","29.6","ug/m3 LC","88","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/09/2018","AQS","060550004","3","43.2","ug/m3 LC","120","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/10/2018","AQS","060550004","3","70.2","ug/m3 LC","159","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/11/2018","AQS","060550004","3","54.2","ug/m3 LC","147","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/12/2018","AQS","060550004","3","68.6","ug/m3 LC","158","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/13/2018","AQS","060550004","3","74","ug/m3 LC","161","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/14/2018","AQS","060550004","3","49.4","ug/m3 LC","135","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/15/2018","AQS","060550004","3","93","ug/m3 LC","170","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/16/2018","AQS","060550004","3","117.9","ug/m3 LC","183","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/17/2018","AQS","060550004","3","109.1","ug/m3 LC","179","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/18/2018","AQS","060550004","3","93.7","ug/m3 LC","171","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/19/2018","AQS","060550004","3","74.6","ug/m3 LC","161","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/20/2018","AQS","060550004","3","45.2","ug/m3 LC","125","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/21/2018","AQS","060550004","3","15.5","ug/m3 LC","58","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/22/2018","AQS","060550004","3","4.2","ug/m3 LC","18","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/23/2018","AQS","060550004","3","2.5","ug/m3 LC","10","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/24/2018","AQS","060550004","3","2.6","ug/m3 LC","11","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/25/2018","AQS","060550004","3","5.2","ug/m3 LC","22","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/26/2018","AQS","060550004","3","5.3","ug/m3 LC","22","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/27/2018","AQS","060550004","3","6.8","ug/m3 LC","28","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/28/2018","AQS","060550004","3","5.9","ug/m3 LC","25","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/29/2018","AQS","060550004","3","3.7","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"11/30/2018","AQS","060550004","3","6.1","ug/m3 LC","25","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/01/2018","AQS","060550004","3","5.4","ug/m3 LC","23","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/02/2018","AQS","060550004","3","4.5","ug/m3 LC","19","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/03/2018","AQS","060550004","3","4.3","ug/m3 LC","18","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/04/2018","AQS","060550004","3","4.5","ug/m3 LC","19","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/05/2018","AQS","060550004","3","5","ug/m3 LC","21","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/06/2018","AQS","060550004","3","6.9","ug/m3 LC","29","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/07/2018","AQS","060550004","3","7.7","ug/m3 LC","32","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/08/2018","AQS","060550004","3","9.4","ug/m3 LC","39","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/09/2018","AQS","060550004","3","15.6","ug/m3 LC","58","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/10/2018","AQS","060550004","3","20","ug/m3 LC","68","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/11/2018","AQS","060550004","3","8.1","ug/m3 LC","34","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/12/2018","AQS","060550004","3","8","ug/m3 LC","33","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/13/2018","AQS","060550004","3","10.4","ug/m3 LC","43","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/14/2018","AQS","060550004","3","12.6","ug/m3 LC","52","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/15/2018","AQS","060550004","3","7.8","ug/m3 LC","33","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/16/2018","AQS","060550004","3","8","ug/m3 LC","33","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/17/2018","AQS","060550004","3","5.1","ug/m3 LC","21","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/18/2018","AQS","060550004","3","5.8","ug/m3 LC","24","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/19/2018","AQS","060550004","3","5","ug/m3 LC","21","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/20/2018","AQS","060550004","3","8.9","ug/m3 LC","37","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/21/2018","AQS","060550004","3","10.2","ug/m3 LC","43","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/22/2018","AQS","060550004","3","6.5","ug/m3 LC","27","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/23/2018","AQS","060550004","3","7.7","ug/m3 LC","32","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/24/2018","AQS","060550004","3","7","ug/m3 LC","29","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/25/2018","AQS","060550004","3","4.1","ug/m3 LC","17","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/26/2018","AQS","060550004","3","4.8","ug/m3 LC","20","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/27/2018","AQS","060550004","3","4.4","ug/m3 LC","18","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/28/2018","AQS","060550004","3","2.8","ug/m3 LC","12","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/29/2018","AQS","060550004","3","8.5","ug/m3 LC","35","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/30/2018","AQS","060550004","3","9.9","ug/m3 LC","41","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"12/31/2018","AQS","060550004","3","1.9","ug/m3 LC","8","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
